student_id,age,gender,education_level,school_type,family_income,parent_education,previous_exam_score,previous_gpa,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,study_consistency,study_environment,revision_frequency,practice_tests_completed,sleep_hours,daily_screen_time,physical_activity_hours,stress_level,internet_access,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score,performance_grade,pass_status,performance_level
STU_016595,14,Male,Undergraduate,Public,Lower-Middle,Associate,69.98,2.78,59.61,Low,1.39,1.23,0,High,Quiet,Weekly,7,6.64,1.9,0.9,10,1,Hard,1,87,36,100.0,9.2,43.43,F,Fail,Low
STU_016596,14,Male,High School,Public,Low,Bachelor,60.73,2.34,67.16,Low,4.38,3.14,0,Medium,Quiet,Weekly,7,6.16,3.41,12.0,8,1,Medium,20,94,42,70.31,8.0,43.94,F,Fail,Low
STU_016597,15,Male,High School,Charter,Middle,Unknown,60.93,2.18,62.73,Medium,0.92,0.75,1,High,Quiet,Weekly,6,8.44,7.79,3.74,6,1,Hard,22,88,55,91.15,5.86,65.17,C,Pass,Medium
STU_016598,18,Male,High School,Public,Low,High School,63.04,2.78,72.06,Medium,1.78,1.03,0,Medium,Noisy,Weekly,5,7.5,5.28,1.11,10,1,Easy,22,95,61,99.36,9.47,61.76,D,Pass,Medium
STU_016599,15,Female,Undergraduate,Private,Middle,Associate,63.0,2.44,66.47,Medium,3.08,1.81,0,Medium,Quiet,Weekly,3,8.17,3.56,2.25,10,1,Hard,3,88,30,93.05,9.37,36.12,F,Fail,Low
STU_016600,20,Female,Undergraduate,Private,Middle,Unknown,49.86,1.87,66.24,Medium,2.28,1.65,1,High,Moderate,Weekly,3,7.35,3.52,0.54,10,1,Medium,6,99,33,61.91,9.76,32.09,F,Fail,Low
STU_016601,16,Female,Undergraduate,Private,Lower-Middle,High School,80.75,3.11,73.19,Medium,1.93,1.41,0,High,Quiet,Weekly,6,6.67,3.85,3.77,8,1,Easy,12,96,82,97.71,7.26,84.8,B,Pass,High
STU_016602,17,Male,Undergraduate,Charter,Low,Associate,72.34,2.63,76.89,High,2.04,1.03,0,Medium,Noisy,Weekly,7,5.21,3.74,3.2,10,1,Easy,10,100,68,82.95,10.0,67.14,C,Pass,Medium
STU_016603,15,Female,High School,Public,Middle,Associate,76.56,2.88,77.01,Medium,5.68,5.07,1,Medium,Quiet,Daily,6,7.32,7.6,1.57,7,1,Hard,17,87,63,97.65,5.22,74.76,C,Pass,Medium
STU_016604,14,Female,High School,Private,High,Bachelor,77.64,2.78,76.81,Low,3.96,3.26,0,Low,Quiet,Rarely,7,8.38,6.01,2.61,8,1,Medium,19,88,75,70.8,8.13,84.54,B,Pass,High
STU_016605,18,Male,Undergraduate,Public,Upper-Middle,Master,63.91,2.77,56.7,Low,1.38,0.82,1,Medium,Quiet,Daily,7,5.88,3.23,3.7,10,1,Easy,19,88,51,78.33,10.0,59.4,D,Pass,Low
STU_016606,16,Female,High School,Private,Upper-Middle,Bachelor,96.02,3.88,67.58,High,2.19,1.41,0,High,Moderate,Weekly,7,6.55,1.6,1.97,7,1,Easy,26,87,79,79.0,5.02,90.95,A,Pass,High
STU_016607,19,Male,High School,Public,Low,Bachelor,61.81,2.63,67.85,High,1.29,0.8,0,Medium,Moderate,Weekly,7,5.88,3.64,2.31,10,1,Hard,23,93,54,86.28,7.6,56.52,D,Pass,Low
STU_016608,20,Female,High School,Public,Lower-Middle,Associate,66.92,2.78,68.79,Low,3.7,2.18,0,High,Quiet,Weekly,4,4.96,6.14,3.1,10,1,Easy,21,97,69,87.9,10.0,70.76,C,Pass,Medium
STU_016609,20,Male,High School,Private,Middle,Associate,64.51,2.48,43.83,High,3.8,3.24,0,Medium,Noisy,Rarely,9,7.36,1.03,0.62,7,1,Medium,8,91,62,92.63,6.81,67.67,C,Pass,Medium
STU_016610,14,Female,High School,Public,Lower-Middle,High School,64.04,2.71,53.11,Low,1.4,0.81,0,High,Moderate,Rarely,7,5.67,6.38,2.04,10,0,Medium,4,89,46,79.0,9.34,49.96,F,Fail,Low
STU_016611,19,Male,Undergraduate,Public,Upper-Middle,Associate,54.95,2.51,88.65,Medium,2.5,2.12,0,Low,Moderate,Daily,5,6.92,6.24,2.63,8,1,Medium,2,92,32,69.8,9.96,36.2,F,Fail,Low
STU_016612,20,Female,Undergraduate,Public,Lower-Middle,High School,70.34,2.67,58.27,Medium,1.45,1.15,0,Medium,Noisy,Weekly,4,6.5,2.99,8.0,10,1,Medium,4,90,60,60.03,10.0,67.94,C,Pass,Medium
STU_016613,17,Female,High School,Public,Upper-Middle,High School,82.97,3.21,58.97,Low,2.45,1.47,1,Medium,Quiet,Weekly,5,7.64,3.49,1.31,9,1,Easy,4,87,61,100.0,7.41,71.05,C,Pass,Medium
STU_016614,18,Male,High School,Private,Lower-Middle,Bachelor,78.6,2.87,48.39,High,3.86,2.06,0,Medium,Moderate,Weekly,8,4.78,8.43,7.46,9,1,Hard,27,89,57,71.9,8.89,68.04,C,Pass,Medium
STU_016615,17,Male,Undergraduate,Charter,Lower-Middle,Unknown,63.46,2.54,61.97,Medium,1.53,1.35,1,Low,Noisy,Weekly,2,8.83,2.19,0.14,8,1,Medium,22,92,51,67.61,10.0,54.45,D,Pass,Low
STU_016616,20,Female,High School,Public,Middle,High School,49.29,2.14,50.78,Medium,3.79,3.22,0,Low,Quiet,Weekly,8,7.4,5.84,1.6,10,1,Easy,6,87,49,85.54,8.22,55.11,D,Pass,Low
STU_016617,17,Male,High School,Public,Middle,Associate,69.39,2.88,54.14,High,1.33,0.84,1,High,Moderate,Weekly,4,6.13,4.26,0.86,10,0,Medium,6,85,33,86.63,9.63,38.19,F,Fail,Low
STU_016618,20,Male,High School,Public,Middle,High School,53.43,2.18,70.69,Low,3.28,1.92,1,High,Moderate,Weekly,3,6.63,5.07,2.36,10,1,Easy,24,96,67,82.71,9.13,69.5,C,Pass,Medium
STU_016619,18,Male,Undergraduate,Public,Middle,Bachelor,84.36,3.41,68.89,Medium,3.28,2.01,0,High,Noisy,Weekly,7,6.07,1.85,2.62,10,1,Easy,26,99,86,90.25,10.0,85.76,A,Pass,High
STU_016620,18,Male,Undergraduate,Public,High,High School,78.56,2.78,59.07,High,2.29,1.58,0,Medium,Quiet,Daily,5,7.73,6.72,7.36,10,1,Hard,15,85,50,92.25,10.0,58.74,D,Pass,Low
STU_016621,19,Male,High School,Public,Upper-Middle,Associate,93.43,2.78,54.13,Low,1.43,0.84,0,Low,Quiet,Daily,8,6.58,7.29,0.71,10,1,Medium,28,91,61,81.34,8.97,63.2,D,Pass,Medium
STU_016622,17,Male,Undergraduate,Public,Lower-Middle,Associate,67.95,2.81,68.77,Medium,1.33,1.02,1,Medium,Quiet,Daily,4,7.8,6.34,0.44,10,1,Easy,16,86,42,44.52,10.0,46.87,F,Fail,Low
STU_016623,16,Female,Undergraduate,Private,Lower-Middle,Unknown,78.75,3.05,56.39,Medium,1.81,0.97,1,Medium,Noisy,Rarely,4,7.88,3.82,2.36,10,1,Medium,23,92,59,79.0,10.0,65.9,C,Pass,Medium
STU_016624,19,Male,High School,Private,Middle,High School,73.21,2.77,71.02,High,4.53,3.52,1,Medium,Quiet,Rarely,9,5.84,3.8,0.34,10,1,Medium,16,91,71,81.23,10.0,77.42,B,Pass,Medium
STU_016625,18,Female,High School,Private,Upper-Middle,Unknown,84.14,3.12,79.31,Low,3.76,2.32,0,Low,Quiet,Daily,4,7.56,6.05,1.9,10,1,Medium,22,93,64,79.0,7.79,67.69,C,Pass,Medium
STU_016626,14,Male,Undergraduate,Public,Low,Bachelor,79.7,3.24,67.59,Medium,2.43,1.96,1,Medium,Quiet,Rarely,7,5.55,2.69,0.08,10,1,Medium,25,87,73,96.51,10.0,85.5,A,Pass,High
STU_016627,20,Male,High School,Private,Lower-Middle,High School,68.38,2.72,60.4,Medium,1.76,1.08,1,Low,Quiet,Rarely,5,5.44,4.65,1.01,10,1,Easy,20,95,61,59.44,8.33,67.46,C,Pass,Medium
STU_016628,19,Male,Undergraduate,Public,Middle,Bachelor,64.97,2.42,65.95,Medium,2.87,1.94,1,Low,Quiet,Weekly,4,4.9,3.22,1.59,10,1,Medium,16,96,47,45.15,9.79,48.49,F,Fail,Low
STU_016629,15,Male,Undergraduate,Private,High,High School,88.67,3.51,68.16,Medium,2.65,1.66,1,High,Moderate,Weekly,2,8.9,4.75,1.43,10,1,Medium,26,99,85,95.74,10.0,86.15,A,Pass,High
STU_016630,16,Male,High School,Public,Low,Master,52.52,2.2,45.9,Medium,3.46,2.96,0,High,Moderate,Weekly,1,7.15,6.49,5.26,7,1,Hard,9,94,30,81.47,7.53,34.25,F,Fail,Low
STU_016631,20,Male,Undergraduate,Private,Lower-Middle,Bachelor,87.04,3.88,68.42,High,1.65,1.19,0,High,Noisy,Weekly,4,6.98,6.0,2.08,7,1,Medium,16,92,75,78.61,5.78,84.49,B,Pass,High
STU_016632,19,Male,Undergraduate,Public,Lower-Middle,Bachelor,62.87,2.47,63.98,Medium,6.4,3.59,0,Low,Moderate,Daily,4,6.58,6.42,2.7,9,1,Medium,17,87,62,90.21,8.1,69.91,C,Pass,Medium
STU_016633,18,Male,Undergraduate,Private,Middle,Master,75.28,3.02,66.07,Medium,5.67,4.97,0,Medium,Moderate,Weekly,8,8.0,7.06,1.77,9,1,Medium,18,96,68,79.0,9.94,71.56,C,Pass,Medium
STU_016634,18,Female,Undergraduate,Charter,Middle,Unknown,58.58,2.49,55.77,Low,1.17,0.99,0,High,Moderate,Daily,6,8.46,3.38,0.18,10,1,Medium,14,91,29,56.34,7.4,34.2,F,Fail,Low
STU_016635,16,Female,High School,Public,Lower-Middle,High School,69.26,2.76,61.52,Medium,2.11,1.56,0,Medium,Noisy,Daily,3,7.62,5.87,12.0,10,1,Hard,19,87,53,81.13,9.1,62.02,D,Pass,Medium
STU_016636,15,Female,High School,Public,Middle,Associate,59.78,2.78,59.7,Low,2.26,1.75,0,Medium,Noisy,Weekly,4,6.84,5.19,0.21,10,1,Medium,9,95,59,90.91,10.0,60.26,D,Pass,Medium
STU_016637,19,Male,High School,Private,Lower-Middle,High School,82.5,2.78,76.42,Medium,1.96,1.45,0,High,Quiet,Rarely,9,8.65,1.57,0.26,9,1,Hard,6,96,71,45.35,6.28,75.08,B,Pass,Medium
STU_016638,19,Male,High School,Public,High,Bachelor,79.54,2.78,60.66,Medium,1.98,1.76,1,Medium,Quiet,Daily,3,4.76,5.51,0.68,10,1,Medium,4,98,57,98.35,7.85,58.48,D,Pass,Low
STU_016639,17,Female,High School,Public,Low,Associate,74.88,2.53,73.52,High,4.19,3.28,0,Medium,Moderate,Weekly,3,7.44,7.43,0.56,10,1,Easy,19,100,91,98.47,10.0,90.97,A,Pass,High
STU_016640,14,Other,High School,Public,Low,High School,69.67,2.81,73.25,Medium,3.84,2.23,0,Low,Noisy,Weekly,7,7.41,6.34,4.25,10,1,Medium,22,85,64,78.77,10.0,74.86,C,Pass,Medium
STU_016641,18,Female,High School,Public,Lower-Middle,Bachelor,65.13,2.59,60.2,High,4.27,2.36,1,Low,Moderate,Weekly,0,5.37,5.68,1.42,8,1,Medium,14,98,55,42.38,8.34,54.58,D,Pass,Low
STU_016642,19,Male,High School,Charter,High,Associate,70.27,2.49,78.27,Medium,2.01,1.57,1,Medium,Quiet,Rarely,4,7.6,3.41,3.49,8,1,Hard,23,88,57,90.11,8.12,63.27,D,Pass,Medium
STU_016643,19,Male,High School,Public,High,High School,97.23,3.76,58.08,Medium,4.15,2.27,0,High,Moderate,Weekly,6,5.89,6.07,4.02,10,1,Easy,3,85,66,87.39,10.0,79.54,B,Pass,Medium
STU_016644,20,Female,High School,Private,Low,Master,61.52,2.42,87.26,High,8.63,7.35,1,Low,Quiet,Weekly,11,6.94,5.26,0.89,10,1,Easy,27,85,77,98.67,9.33,91.27,A,Pass,High
STU_016645,20,Male,High School,Public,Middle,Master,73.34,2.97,82.06,Low,5.65,4.24,0,Medium,Moderate,Daily,8,5.02,5.71,2.85,10,1,Hard,23,90,59,76.35,9.83,61.86,D,Pass,Medium
STU_016646,19,Female,High School,Private,High,Master,63.34,2.66,63.31,Low,2.2,1.22,1,Low,Noisy,Weekly,2,7.38,5.61,1.99,9,1,Hard,15,93,46,94.62,6.53,48.85,F,Fail,Low
STU_016647,15,Male,Undergraduate,Private,Upper-Middle,Associate,73.21,2.93,50.5,High,3.47,1.76,0,Medium,Moderate,Daily,11,7.07,5.37,1.3,10,1,Hard,13,100,58,98.65,8.25,58.77,D,Pass,Low
STU_016648,14,Female,High School,Private,Middle,High School,63.95,2.58,62.83,Low,0.65,0.39,0,Medium,Quiet,Weekly,1,6.4,3.92,0.38,7,1,Medium,21,86,47,87.76,6.32,51.89,D,Pass,Low
STU_016649,19,Male,High School,Private,Lower-Middle,Bachelor,72.26,2.71,69.14,High,2.2,1.77,1,High,Moderate,Daily,2,8.71,4.78,0.22,10,1,Easy,19,93,57,98.63,10.0,60.6,D,Pass,Medium
STU_016650,16,Female,Undergraduate,Public,Middle,High School,60.92,2.68,66.19,High,0.81,0.7,0,Medium,Noisy,Weekly,7,6.75,6.05,1.06,10,1,Medium,22,97,66,100.0,10.0,70.0,C,Pass,Medium
STU_016651,18,Female,High School,Private,Middle,Master,63.17,2.78,62.12,Low,0.5,0.26,0,Medium,Quiet,Daily,4,11.0,2.55,4.34,7,1,Medium,20,99,54,100.0,7.14,56.48,D,Pass,Low
STU_016652,17,Male,High School,Charter,Middle,High School,62.03,2.84,67.65,Medium,1.45,1.17,1,Medium,Moderate,Daily,4,4.94,3.01,6.42,10,1,Medium,17,99,38,61.3,10.0,39.91,F,Fail,Low
STU_016653,20,Female,High School,Private,Low,Master,47.56,1.83,73.0,High,5.17,3.47,1,Medium,Noisy,Rarely,6,6.34,4.44,7.03,10,1,Easy,20,97,39,69.59,9.63,38.88,F,Fail,Low
STU_016654,16,Female,High School,Public,Upper-Middle,Associate,63.56,2.78,65.5,Low,2.5,1.64,1,Medium,Quiet,Weekly,1,7.03,1.56,2.35,7,1,Medium,24,95,66,58.61,6.97,72.13,C,Pass,Medium
STU_016655,18,Male,High School,Charter,Middle,Associate,99.13,2.78,56.39,Medium,3.2,2.12,0,Low,Quiet,Daily,9,6.43,6.23,5.05,10,1,Medium,8,89,75,65.48,10.0,85.98,A,Pass,High
STU_016656,20,Male,High School,Public,Upper-Middle,Master,80.21,3.26,76.55,Low,1.82,1.58,0,Medium,Noisy,Weekly,7,5.55,5.11,2.73,9,1,Hard,5,99,52,81.51,8.46,53.79,D,Pass,Low
STU_016657,15,Female,High School,Private,Middle,High School,95.09,3.92,77.5,Medium,3.33,2.37,0,Medium,Moderate,Daily,6,6.03,1.48,0.26,9,1,Easy,2,91,69,93.52,10.0,75.89,B,Pass,Medium
STU_016658,20,Female,Undergraduate,Public,Low,Bachelor,77.15,3.14,68.35,Medium,3.16,2.74,0,Medium,Moderate,Daily,7,7.28,7.08,1.15,8,1,Easy,10,86,62,65.92,6.69,69.44,C,Pass,Medium
STU_016659,14,Female,High School,Public,Upper-Middle,Associate,70.3,2.68,63.19,Medium,3.43,2.61,1,Medium,Moderate,Weekly,6,6.61,5.25,0.32,10,1,Medium,4,98,71,83.54,8.4,73.03,C,Pass,Medium
STU_016660,14,Male,Undergraduate,Private,Middle,High School,89.71,3.6,79.15,Medium,4.2,2.6,1,Low,Quiet,Weekly,2,5.02,8.58,4.1,9,1,Hard,28,95,55,79.3,7.19,56.61,D,Pass,Low
STU_016661,18,Male,High School,Public,Lower-Middle,High School,54.46,2.23,84.83,Low,2.91,2.03,1,Medium,Moderate,Weekly,7,7.73,3.02,5.31,8,1,Hard,16,86,38,100.0,7.23,45.75,F,Fail,Low
STU_016662,16,Male,High School,Public,Low,Unknown,72.54,2.82,84.46,High,3.38,2.46,0,Low,Quiet,Weekly,8,8.07,7.85,2.41,6,1,Easy,9,87,77,95.1,6.81,88.83,A,Pass,High
STU_016663,17,Female,High School,Private,Middle,Doctorate,43.13,1.74,65.18,Medium,1.24,1.12,1,High,Quiet,Daily,3,8.79,5.92,4.78,10,1,Hard,20,98,25,90.87,6.79,26.29,F,Fail,Low
STU_016664,15,Male,High School,Charter,Middle,Associate,67.37,2.95,58.47,Medium,1.77,0.97,0,High,Quiet,Rarely,2,6.45,4.13,10.36,10,1,Medium,2,92,46,68.47,8.95,50.36,D,Pass,Low
STU_016665,18,Male,High School,Public,Middle,Bachelor,71.53,2.83,59.86,Medium,3.19,2.51,1,High,Quiet,Daily,5,5.34,6.71,3.91,9,1,Hard,10,96,47,81.61,9.21,46.23,F,Fail,Low
STU_016666,15,Female,Undergraduate,Private,Lower-Middle,Master,51.51,1.96,63.02,High,5.48,3.34,1,High,Quiet,Daily,6,7.49,5.77,3.7,10,1,Hard,9,87,41,64.58,8.47,48.68,F,Fail,Low
STU_016667,14,Male,High School,Public,High,High School,59.87,2.78,88.49,High,3.09,2.3,0,Medium,Quiet,Daily,7,8.0,5.07,6.9,7,1,Medium,18,89,61,100.0,7.77,66.61,C,Pass,Medium
STU_016668,19,Male,High School,Public,Upper-Middle,Associate,59.53,2.54,55.82,Low,2.6,1.56,0,High,Moderate,Rarely,3,5.98,1.91,0.32,10,1,Medium,10,100,45,100.0,10.0,46.19,F,Fail,Low
STU_016669,19,Female,High School,Public,Upper-Middle,Master,68.72,2.79,86.24,Medium,7.36,4.82,0,High,Moderate,Daily,11,6.35,6.24,0.31,10,1,Medium,5,100,76,92.22,10.0,76.83,B,Pass,Medium
STU_016670,17,Female,High School,Public,Low,Bachelor,67.09,2.73,59.8,High,1.2,1.08,1,Medium,Quiet,Daily,7,6.16,5.11,2.3,10,1,Medium,5,87,35,100.0,10.0,41.62,F,Fail,Low
STU_016671,15,Male,High School,Private,Lower-Middle,Bachelor,91.56,3.95,80.85,Medium,2.63,1.34,1,Medium,Moderate,Daily,6,7.55,5.12,0.9,10,0,Easy,3,93,66,67.9,10.0,71.71,C,Pass,Medium
STU_016672,18,Female,High School,Charter,High,Associate,68.51,2.84,83.46,Low,5.49,4.79,0,Low,Quiet,Weekly,7,5.93,4.0,6.87,10,1,Hard,15,99,65,85.92,10.0,64.58,D,Pass,Medium
STU_016673,17,Female,High School,Public,Upper-Middle,Master,50.31,1.82,72.9,Medium,1.79,1.42,0,Medium,Moderate,Weekly,6,6.25,4.99,6.39,10,1,Easy,5,97,33,64.64,8.21,34.8,F,Fail,Low
STU_016674,20,Female,High School,Public,Middle,High School,73.5,2.89,64.0,Medium,2.6,2.3,0,Medium,Quiet,Weekly,5,4.27,3.79,0.22,10,0,Medium,28,96,59,94.27,7.47,60.35,D,Pass,Medium
STU_016675,20,Male,High School,Private,Upper-Middle,Master,59.64,2.29,64.76,Medium,1.85,1.53,1,Medium,Moderate,Weekly,7,7.79,4.52,0.95,10,1,Easy,9,90,65,70.29,10.0,72.45,C,Pass,Medium
STU_016676,16,Female,High School,Public,Middle,Bachelor,77.72,3.06,75.91,Low,3.89,2.67,0,Medium,Quiet,Weekly,6,5.95,6.2,5.88,10,1,Hard,2,95,56,88.18,8.68,58.64,D,Pass,Low
STU_016677,19,Female,High School,Charter,High,Unknown,66.55,2.67,55.16,Medium,1.11,0.74,1,Medium,Quiet,Weekly,2,4.96,4.98,2.1,10,1,Medium,25,95,41,97.41,10.0,43.38,F,Fail,Low
STU_016678,18,Female,Undergraduate,Public,Middle,High School,68.28,2.54,65.42,High,3.88,3.41,0,High,Moderate,Daily,9,5.68,6.48,0.01,10,1,Hard,29,95,49,79.0,8.2,54.42,D,Pass,Low
STU_016679,15,Female,High School,Public,Low,Associate,64.01,2.64,52.62,High,1.55,0.83,0,High,Moderate,Weekly,7,5.92,4.02,2.83,10,1,Hard,18,94,31,100.0,10.0,31.22,F,Fail,Low
STU_016680,17,Male,High School,Private,Low,Master,45.39,1.78,68.92,Medium,4.03,2.58,0,Medium,Moderate,Weekly,6,7.09,4.86,0.34,10,1,Easy,16,95,63,94.82,10.0,67.66,C,Pass,Medium
STU_016681,18,Female,Undergraduate,Private,Low,Master,73.29,2.78,64.48,Medium,2.69,2.2,0,Medium,Quiet,Weekly,5,7.84,4.78,2.98,10,1,Hard,21,96,58,81.83,8.67,61.44,D,Pass,Medium
STU_016682,17,Female,High School,Public,Middle,High School,61.77,2.21,62.5,Medium,2.3,1.78,0,Low,Moderate,Weekly,6,7.16,3.86,2.37,10,1,Medium,4,92,45,88.88,9.3,47.67,F,Fail,Low
STU_016683,17,Female,High School,Charter,Middle,High School,88.26,3.47,68.06,Low,1.58,1.35,1,Low,Moderate,Rarely,8,7.59,5.87,1.21,7,1,Medium,2,88,49,79.0,7.14,57.83,D,Pass,Low
STU_016684,17,Male,Undergraduate,Public,Low,Bachelor,70.89,3.07,86.86,High,4.41,2.77,1,High,Moderate,Weekly,5,7.29,6.5,1.17,9,1,Hard,29,85,56,100.0,5.7,65.22,C,Pass,Medium
STU_016685,15,Female,High School,Public,High,Bachelor,83.16,3.23,74.97,Low,0.76,0.41,0,Medium,Moderate,Weekly,6,7.92,5.47,0.76,10,0,Easy,24,98,64,68.91,10.0,62.71,D,Pass,Medium
STU_016686,18,Female,High School,Public,Lower-Middle,High School,71.71,2.51,76.35,Low,3.16,2.52,1,High,Moderate,Daily,2,5.91,3.73,3.39,10,1,Hard,18,88,41,86.79,10.0,47.5,F,Fail,Low
STU_016687,14,Male,Undergraduate,Public,Middle,Associate,84.39,3.27,56.78,Medium,3.13,2.48,0,Medium,Moderate,Daily,1,8.95,5.12,0.7,10,1,Medium,29,92,54,47.14,8.58,55.89,D,Pass,Low
STU_016688,14,Male,Undergraduate,Private,High,Master,64.64,2.59,62.5,Low,1.96,1.6,0,High,Noisy,Rarely,3,5.72,4.04,2.07,10,1,Medium,18,95,55,90.22,10.0,59.2,D,Pass,Low
STU_016689,15,Female,Undergraduate,Charter,Low,Master,60.59,2.47,55.86,Low,0.97,0.62,1,Low,Moderate,Daily,5,6.78,4.88,0.05,10,1,Hard,2,99,23,55.3,10.0,21.4,F,Fail,Low
STU_016690,20,Female,High School,Public,High,Associate,72.24,3.23,70.27,High,5.51,3.54,0,High,Quiet,Weekly,7,6.99,7.6,4.47,10,1,Medium,26,92,70,99.17,10.0,77.73,B,Pass,Medium
STU_016691,15,Male,Undergraduate,Charter,Lower-Middle,Bachelor,69.18,2.72,66.05,Low,5.16,2.75,0,Medium,Quiet,Weekly,2,6.64,8.2,5.05,8,1,Medium,12,98,59,56.21,7.58,59.81,D,Pass,Low
STU_016692,19,Female,High School,Public,Lower-Middle,Associate,54.11,2.25,55.07,Medium,0.81,0.47,0,High,Quiet,Daily,5,8.0,3.89,3.13,10,1,Medium,25,100,53,79.0,10.0,52.22,D,Pass,Low
STU_016693,17,Male,High School,Public,High,Doctorate,91.19,3.69,78.98,High,3.87,3.38,0,Medium,Quiet,Daily,2,6.29,5.69,2.25,10,1,Medium,27,94,66,79.0,8.81,69.24,C,Pass,Medium
STU_016694,18,Male,High School,Public,Lower-Middle,Bachelor,57.62,2.31,57.75,High,1.57,1.26,0,Medium,Quiet,Daily,5,8.26,7.82,0.65,7,1,Medium,29,98,56,66.04,5.44,54.7,D,Pass,Low
STU_016695,18,Female,Undergraduate,Private,Lower-Middle,Bachelor,82.08,3.4,47.73,Low,1.78,1.36,1,Medium,Quiet,Weekly,3,7.04,6.25,1.49,10,1,Easy,5,91,61,68.84,9.46,67.19,C,Pass,Medium
STU_016696,16,Female,Undergraduate,Public,Middle,Bachelor,68.2,2.83,76.38,High,4.67,2.78,1,Medium,Quiet,Weekly,3,7.58,2.55,0.68,10,1,Hard,18,96,55,100.0,10.0,59.62,D,Pass,Low
STU_016697,16,Male,Undergraduate,Private,Low,Bachelor,62.01,2.56,50.87,Low,1.96,1.55,0,High,Quiet,Weekly,2,8.76,6.43,5.81,10,1,Hard,16,94,30,92.01,10.0,31.11,F,Fail,Low
STU_016698,14,Female,High School,Public,Middle,High School,70.51,2.68,74.34,Low,1.96,1.35,0,Low,Quiet,Rarely,3,7.53,3.15,0.68,10,1,Hard,26,87,45,79.0,10.0,54.6,D,Pass,Low
STU_016699,16,Female,High School,Public,Low,Associate,67.83,2.95,94.32,Medium,3.9,2.05,1,Low,Noisy,Daily,6,6.38,7.76,0.68,10,1,Easy,20,89,61,86.98,6.24,68.81,C,Pass,Medium
STU_016700,16,Female,Undergraduate,Public,Middle,Associate,85.35,3.34,71.24,Medium,1.64,1.46,0,Medium,Quiet,Weekly,4,7.4,5.36,6.14,10,1,Medium,18,100,74,74.05,8.79,75.14,B,Pass,Medium
STU_016701,14,Male,Undergraduate,Private,Upper-Middle,High School,67.99,3.08,71.18,Low,1.49,1.04,0,Low,Quiet,Daily,5,7.89,3.52,0.24,8,1,Medium,4,91,62,88.03,5.87,69.34,C,Pass,Medium
STU_016702,19,Female,Undergraduate,Public,Middle,Master,86.94,2.78,87.78,Medium,5.72,3.12,0,High,Quiet,Rarely,6,4.95,4.8,7.01,10,1,Medium,29,92,78,87.74,10.0,84.85,B,Pass,High
STU_016703,20,Male,High School,Private,Middle,High School,76.11,3.12,66.77,High,2.78,2.03,1,High,Quiet,Daily,4,6.13,5.76,0.23,10,1,Hard,24,91,58,83.29,10.0,63.69,D,Pass,Medium
STU_016704,14,Female,High School,Public,Middle,Doctorate,62.37,2.7,79.78,Medium,4.56,4.01,0,Medium,Quiet,Daily,6,4.8,4.28,0.22,9,1,Hard,29,92,44,71.21,8.43,46.28,F,Fail,Low
STU_016705,20,Female,High School,Charter,Lower-Middle,Associate,77.49,3.17,68.37,Medium,2.17,1.1,0,High,Quiet,Weekly,3,6.6,8.4,6.86,10,1,Easy,10,95,54,76.0,9.6,58.46,D,Pass,Low
STU_016706,16,Female,High School,Public,Middle,Bachelor,92.04,3.65,73.01,Medium,2.78,1.52,0,Medium,Moderate,Weekly,8,5.69,3.62,8.44,10,1,Easy,22,91,80,84.86,10.0,89.87,A,Pass,High
STU_016707,18,Male,Undergraduate,Public,High,Associate,66.86,2.6,23.35,High,1.08,0.76,0,Medium,Moderate,Rarely,5,5.16,5.81,3.46,10,1,Easy,18,100,66,83.91,10.0,65.38,C,Pass,Medium
STU_016708,16,Female,High School,Private,Lower-Middle,Unknown,63.8,2.62,63.73,Medium,2.33,1.34,0,Medium,Moderate,Daily,4,6.08,3.87,7.77,9,1,Medium,30,100,55,70.01,9.93,56.64,D,Pass,Low
STU_016709,17,Male,Undergraduate,Charter,Lower-Middle,Bachelor,52.76,2.31,75.68,Medium,5.86,4.57,0,High,Moderate,Rarely,5,6.23,2.25,5.3,10,1,Hard,18,100,47,89.0,10.0,48.64,F,Fail,Low
STU_016710,20,Male,High School,Public,High,High School,82.02,3.41,93.71,Medium,8.42,4.74,0,High,Noisy,Daily,3,6.61,3.54,0.48,10,1,Medium,24,98,74,79.0,10.0,72.15,C,Pass,Medium
STU_016711,20,Female,Undergraduate,Private,Middle,High School,52.62,2.01,76.44,Low,4.83,2.42,0,High,Quiet,Rarely,5,4.91,3.39,0.48,8,1,Easy,14,87,60,96.85,5.79,65.84,C,Pass,Medium
STU_016712,17,Female,High School,Public,Upper-Middle,Doctorate,73.3,2.97,60.78,Medium,2.24,1.24,0,Medium,Moderate,Rarely,3,6.01,6.35,2.52,8,1,Medium,25,99,53,56.56,9.47,52.84,D,Pass,Low
STU_016713,17,Male,Undergraduate,Private,Middle,Bachelor,74.93,2.79,64.73,High,2.1,1.42,0,Low,Moderate,Weekly,6,6.12,8.87,3.14,10,1,Easy,19,93,56,100.0,10.0,61.27,D,Pass,Medium
